customer,gender,income,claim,cartype,response
BH52611,F,27362,422.78411,SUV,0
HJ64867,F,78352,152.365482,Sedan,0
XC85830,F,69379,494.4,Sedan,1
SS48498,F,20836,193.57032,Sedan,0
FD79560,F,30761,331.2,Sedan,0
PW51793,M,52920,1101.05432,Sedan,0
SN53710,M,80101,442.9167,Sedan,0
DJ93289,F,66707,71.980757,Sedan,0
QW67581,F,0,331.2,Sedan,0
GF59560,F,86824,189.096179,Sedan,0
DA61021,M,40467,518.78464,SUV,0
SI26888,F,0,405.527937,Sedan,0
OM63954,F,55837,741.867506,Sedan,0
BL29046,F,68931,309.577946,Sedan,1
LT77960,F,28559,427.242973,Sedan,0
ZE40223,M,0,518.4,Sports,0
FI74985,F,0,496.8,Sedan,0
CE94751,M,0,524.836298,Sedan,0
XX37955,M,67627,561.6,SUV,0
QI51950,F,74057,523.2,SUV,0
PI78084,M,0,525.6,Sedan,0
AZ34845,F,77846,342.471939,Sports,0
KR87696,F,98278,367.577872,Sedan,0
FF94341,F,92456,456,Sedan,0
OA96690,F,47406,287.149807,Sedan,0
TK59338,M,98036,662.444819,SUV,0
PA84292,F,0,496.8,Sedan,0
SK37917,M,0,350.4,Sedan,0
ZB85648,F,67117,329.423177,Sedan,0
FX26050,M,14119,68.019973,Sedan,0
WO78310,F,0,292.8,Sedan,0
NR99710,F,24395,357.109603,Sedan,0
ZE62067,M,26057,523.888845,Sedan,1
GB20532,M,0,569.130423,Sedan,0
CB58476,F,0,859.599411,Sedan,0
SP93911,F,86721,372.594847,Sedan,0
HO94329,M,53105,365.361427,SUV,0
RQ77476,M,87502,421.111226,Sedan,0
FB23788,M,86721,532.8,SUV,0
CV78865,M,95399,78.003781,Sedan,0
PW95813,F,10312,486.278557,Sedan,1
UE96503,M,0,350.4,Sedan,0
WV57524,F,35482,619.2,SUV,1
UU42868,M,0,1027.000029,SUV,1
MQ54182,F,49447,762.007253,Sedan,0
MI81870,F,22799,912,SUV,0
JE84351,M,53133,652.386798,Sedan,0
GJ59592,F,25134,321.6,Sedan,1
FM37864,F,74931,230.84972,Sedan,0
HX77930,F,49532,220.186677,Sedan,0
QZ81258,F,0,326.4,Sedan,1
HK40573,M,52174,403.737293,SUV,0
ET47892,M,88340,489.6,Sedan,1
DT99586,F,61552,12.252847,SUV,0
QR88427,F,0,302.4,Sedan,0
KF96171,F,0,842.4,Sedan,0
YV64727,M,63221,806.4,SUV,0
RO77709,M,63775,462.753151,SUV,0
CN22369,M,18608,340.8,Sedan,1
CR12479,F,40046,118.509791,Sedan,0
FQ66351,F,33681,873.127345,SUV,0
ID58230,F,62271,25.478179,Sedan,0
ZG47195,M,0,525.6,Sedan,0
NW23827,F,0,151.231247,Sedan,0
ON44465,F,0,863.3947,Sedan,0
EI10204,F,28513,480,SUV,1
JF45126,M,23818,499.2,SUV,0
YF38355,M,81580,633.439417,SUV,0
WW85018,M,45430,388.8,Sedan,0
SB64873,M,25381,340.8,Sedan,0
MF23895,F,58139,33.171413,Sedan,0
VI42566,M,49311,355.2,Sedan,0
RK45396,M,0,350.4,Sedan,0
UO98052,M,0,342.481173,Sedan,0
ZL82075,M,56005,326.4,Sedan,1
FL59259,F,13792,620.19254,Sedan,0
LQ24783,F,80590,104.06843,Sedan,0
GG29821,M,54950,480.578584,SUV,0
QK82654,M,0,2059.2,SUV,0
GN45013,M,29664,340.8,Sedan,0
GR62267,F,44705,148.173152,Sedan,0
VF72557,M,20993,638.4,SUV,1
WR85740,F,0,340.8,Sedan,0
OW84481,M,67837,430.477436,Sedan,0
QR72180,F,66889,294.319428,Sedan,0
UU70820,F,27880,199.444294,Sedan,0
BN91755,F,44723,341.088276,SUV,0
SL98898,M,0,571.2,Sports,1
QA17596,F,60068,470.4,Sedan,0
MP53505,F,86073,333.5671,Sports,0
BG44829,F,74835,107.645982,SUV,0
UN52560,M,47669,384,Sedan,0
JU55710,F,41479,19.575683,Sedan,1
WW67905,M,0,537.6,SUV,0
UJ61336,F,68654,208.048487,Sedan,0
YK88644,M,0,476.903351,Sedan,0
HU75748,F,0,470.691875,Sedan,0
TM12486,M,28140,612,Sedan,0
WC28543,M,20992,307.2,Sedan,0
VH31071,F,21947,566.4,SUV,0
DX70966,F,50071,18.918935,Sedan,1
OU78470,F,32006,56.868289,Sedan,0
FS56709,M,44084,243.598068,Sedan,0
OE56979,F,57016,341.868399,SUV,0
JM35350,F,15648,413.269261,Sedan,0
TJ58873,M,56900,304.115627,Sedan,0
IT11766,F,61896,461.306722,SUV,0
SY56792,M,0,727.2,Sedan,0
HY46017,F,70793,62.625841,Sedan,0
LR49944,F,35159,150.501033,Sedan,0
WS82822,F,41662,217.973168,Sedan,0
WO42164,M,0,662.4,Sedan,0
BE65350,F,43573,409.684798,Sedan,0
UN51653,F,0,936,SUV,0
OV40993,F,17453,566.4,SUV,0
PX31667,M,52198,355.2,Sedan,0
HX41374,M,72988,276.503559,SUV,0
YV82597,F,59803,22.75546,Sedan,0
JE32215,F,44299,180.085807,Sedan,0
TW43626,M,53554,327.020539,Sedan,0
EE48429,F,80584,312,Sedan,0
MG74662,F,51337,72.543171,Sedan,0
UE54045,F,32046,475.599472,SUV,0
CW49887,F,79487,547.2,SUV,1
YQ44187,F,26746,165.75305,Sedan,0
SK89479,M,0,525.6,Sedan,0
RD40721,M,0,748.774773,Sedan,0
QD46343,F,66676,558.099357,Sedan,1
FI11096,F,0,1114.092784,SUV,0
GT65065,F,42142,396.17554,Sports,0
BH35016,F,63933,424.883448,Sedan,0
SJ15498,F,26313,417.6,Sedan,0
SP94430,F,53330,224.093027,Sedan,0
GD11927,M,78185,292.8,Sedan,0
KN32615,F,0,656.57161,SUV,0
JS53793,F,25036,292.8,Sedan,0
CS29328,M,10743,336,Sedan,0
IH43245,M,52113,465.6,Sedan,0
QD31377,M,34621,621.464468,SUV,0
NL41409,F,28519,456.473115,Sedan,0
EI29901,M,26849,38.309313,Sedan,0
RM83767,M,64008,372.893812,Sedan,0
GQ92754,M,0,417.6,Sedan,0
EJ96266,F,26472,355.2,Sedan,0
WL24392,M,94527,41.464402,Sedan,0
QG51953,M,36655,295.223164,Sedan,0
LS17120,M,56869,269.406119,Sedan,0
KE10223,M,0,1274.4,SUV,0
NL39999,M,18129,340.8,Sedan,0
VX43756,M,32903,98.33116,Sedan,0
QA68548,F,0,292.8,Sedan,0
ZF64287,M,89948,125.017501,Sports,0
HQ41200,F,26118,484.8,Sedan,0
EY71418,F,24695,806.4,SUV,0
BS83666,M,70014,17.742954,Sedan,0
OT49339,M,21052,453.578343,SUV,0
PJ67250,F,33554,934.656068,SUV,0
VB57504,M,30027,312,Sedan,0
DR84843,M,72731,125.704164,Sedan,0
PX70175,M,93459,655.41333,Sedan,0
WE23159,M,0,1361.993232,Sports,0
WO12850,F,21500,39.292196,Sedan,0
OG17838,M,36168,432,Sedan,0
WH36754,F,32775,251.886847,Sedan,0
TG70775,F,92766,379.029102,Sedan,1
ZX85480,F,66685,38.763897,Sedan,0
AW84946,M,36349,326.787526,SUV,0
DP33625,M,50825,369.614729,SUV,1
ZI69514,M,63391,119.587974,Sedan,0
AN80983,M,85721,312,Sedan,0
YH43996,M,0,727.2,Sedan,0
RA29518,M,45971,139.826393,SUV,0
ZM84839,F,92777,158.041549,Sedan,0
JC33752,F,21024,450.129276,Sedan,0
UV44069,F,23504,374.399828,Sedan,0
GJ88864,F,30944,348.216284,Sedan,0
PI47776,F,89451,61.769564,Sedan,1
CD38665,M,41433,1317.6,Sedan,0
JF19701,M,75453,163.9498,SUV,0
JD73594,M,72140,417.6,Sedan,0
WP62115,F,53484,333.051529,Sedan,0
DQ55516,F,20472,667.2,SUV,0
KW52227,M,51972,316.8,Sedan,0
TV75816,M,70911,302.4,Sedan,0
SH51981,M,70301,328.942798,Sedan,0
BQ60673,M,32946,316.8,Sedan,0
DE23903,F,59848,131.614733,Sedan,0
KE60943,M,33305,353.77899,Sedan,0
CN63432,F,0,326.4,Sedan,1
KQ65521,F,55761,86.27772,Sports,0
LI11560,F,57883,431.847824,Sedan,0
NB10500,F,60021,882.871945,Sedan,1
UO40192,M,79619,280.89705,Sedan,0
LE41874,F,0,900.617364,SUV,0
VT97066,M,0,931.648937,Sedan,0
AI58313,F,75425,663.643801,Sports,0
LX74249,F,96765,216.01091,Sedan,0
GE46404,F,58828,446.751243,Sedan,0
NT36519,M,32967,504,SUV,0
WR43077,M,0,436.8,Sedan,0
PU73561,F,24641,504,SUV,0
EV14479,M,44527,286.960016,Sedan,0
SB66770,M,60880,109.906628,Sedan,1
BM16805,F,12470,618.688651,SUV,0
CQ72935,M,75644,467.803638,Sedan,1
VK94891,M,0,446.4,Sedan,0
SV50502,F,79189,331.2,Sedan,0
GV47847,M,0,460.8,Sedan,0
DR77208,M,0,58.714775,Sedan,0
ZE60021,F,14465,944.506601,Sports,0
QL10321,F,92509,109.296118,Sedan,0
EF13716,M,60462,216.934983,Sedan,0
ZX23819,F,0,866.208321,Sedan,0
UO16539,M,22454,556.097027,SUV,0
BO81145,M,21723,748.8,SUV,0
LM86393,F,98680,345.6,Sedan,0
AB69140,M,36007,336,Sedan,0
RZ79717,M,0,684,Sedan,0
VH62084,M,0,811.086484,Sedan,0
IC78105,F,26444,940.8,Sedan,0
YU86361,F,22705,1294.700423,SUV,1
PF88939,M,21726,697.010998,SUV,0
BC86800,F,84598,639.267653,Sedan,0
AB60627,M,77517,98.921782,SUV,0
XI84293,M,0,475.2,Sedan,0
TZ81094,F,19030,355.820799,Sedan,0
LQ22609,F,61385,199.299449,Sedan,0
AY88788,F,69841,878.812468,SUV,0
AK72422,M,21070,1404,Sports,0
DC79319,F,29160,417.6,Sedan,0
PB60406,F,79719,425.924132,Sedan,0
QJ89807,F,0,900,SUV,0
YU66872,F,21829,532.8,Sports,0
EV39201,F,93272,281.110788,Sedan,1
ME77513,F,83707,290.391526,Sedan,0
VR81851,F,0,415.803174,Sedan,0
TM14491,M,44428,499.2,SUV,1
IE29890,F,58480,542.4,SUV,0
QQ90441,F,59207,556.8,Sedan,1
ZA30025,M,0,1215.970113,SUV,0
AD38685,M,62464,400.181882,Sports,1
FR81224,M,89205,165.523154,Sedan,0
RE95629,F,0,453.6,Sedan,0
WS47147,M,0,489.6,SUV,1
QA41558,F,73536,172.518524,Sedan,0
CA70404,M,62455,338.144854,Sedan,0
YN39714,F,80213,440.268527,Sedan,0
TT18939,M,29414,71.303109,Sedan,0
GK48045,F,73245,305.121363,Sedan,0
RF35142,F,23815,424.330166,Sedan,1
SP81997,F,41275,41.122303,Sedan,0
XE18554,F,24177,441.6,Sedan,0
WN69789,F,33485,343.705799,Sedan,0
TG37039,F,0,712.40122,Sedan,0
TW11712,M,32906,552,SUV,0
EK40672,M,22981,16.80116,Sedan,0
GY55415,F,0,1072.8,SUV,0
TN54884,F,39049,294.75626,Sedan,0
WZ53904,M,21297,45.507952,Sedan,0
QO41043,F,27572,595.2,SUV,0
VW74085,F,48278,98.198664,Sedan,0
DH93217,F,52651,451.2,Sedan,0
BV33510,F,24631,398.4,Sedan,0
CV13878,F,75474,297.6,Sedan,0
FY31714,M,78374,206.95076,Sedan,0
KN57002,M,0,936,SUV,0
SZ61347,M,76927,114.743547,SUV,0
FG16766,F,51859,1003.160633,SUV,0
NY20756,M,36568,978.621302,SUV,0
ZW71731,M,89284,402.070719,SUV,0
CY59740,M,0,350.4,Sedan,0
MO33320,M,18024,312,Sedan,0
UR40795,M,27849,571.2,Sports,0
XJ65608,F,63633,374.024077,Sedan,0
RE85409,M,93893,98.66095,Sedan,0
BW25236,M,72215,247.911872,Sedan,0
SR38658,M,43244,494.4,Sports,0
LT94367,M,0,673.262794,Sports,0
KG63751,M,0,456,Sedan,0
LR69185,M,0,848.201438,Sedan,0
UH62254,M,0,312,Sedan,1
DH99299,M,83846,355.2,Sedan,1
RU94434,M,57449,494.4,Sedan,1
VI12468,F,0,532.747291,SUV,0
PS25185,F,20079,528,Sedan,0
VJ83206,M,72117,106.737787,Sedan,0
UI64573,F,94885,170.532133,Sedan,0
AA56476,F,74454,340.8,Sedan,1
PR31509,M,0,340.8,Sedan,0
VU87728,M,0,518.4,Sedan,0
IZ88103,F,79421,115.126739,Sedan,0
WG28563,F,70914,77.695518,Sedan,0
DY18947,F,60423,137.611531,Sedan,0
IC70693,F,70140,955.2,Sedan,0
GF35623,F,0,583.2,Sedan,0
LI31082,F,73054,419.365958,SUV,1
DF94525,M,25854,396.284835,Sedan,0
DH41343,M,92834,292.8,Sedan,0
QH27767,M,82601,186.387874,Sedan,0
US78266,F,0,468,Sedan,0
IJ71609,F,0,368.828511,Sedan,0
DL55489,M,21195,345.6,Sedan,0
JA47688,M,40658,502.873215,Sedan,0
XG44587,M,88997,174.041566,Sedan,1
CG36206,M,0,321.6,Sedan,0
RT29777,F,88613,359.36848,SUV,0
TV37646,F,70012,755.19863,SUV,0
JL59571,F,17343,208.659743,Sedan,0
QR15221,F,22562,312,Sedan,0
IF30418,F,34990,42.689135,Sedan,1
NL17031,M,0,604.8,Sedan,0
EG40670,F,28334,537.765151,Sedan,0
NK27819,M,23091,460.8,Sedan,1
DH13219,M,57428,414.649796,Sedan,0
BB19609,M,29977,255.659711,SUV,0
KZ22690,F,76456,42.693918,Sedan,0
FM83188,F,0,723.786607,SUV,0
AW18068,M,0,633.6,Sedan,0
NG13451,M,29215,327.656191,Sedan,0
KH41809,F,31058,309.424708,Sedan,0
ZF54421,M,34498,398.4,Sedan,1
US63915,M,51944,748.8,Sports,0
ED50963,F,32808,541.695658,Sedan,0
GT14584,F,75272,71.647924,SUV,0
HF65914,M,0,441.6,Sedan,0
US23612,F,26049,121.032372,Sedan,0
GP87031,F,23554,412.8,Sedan,0
LT80200,F,0,355.2,Sedan,0
AC42963,M,0,312,Sedan,1
UM44109,M,94303,149.688222,Sedan,0
RX50446,F,27042,1263.325007,Sedan,0
UF36353,M,71656,61.915326,SUV,0
OY74069,F,0,321.6,Sedan,0
ND29059,M,78011,619.698644,SUV,0
FP93662,F,58516,470.4,Sedan,0
PU78245,F,88249,244.803741,SUV,0
HU72679,M,90334,423.785148,SUV,0
ZW25874,M,53703,67.632476,Sedan,0
DV58197,F,62902,159.383042,Sedan,1
KQ44803,M,0,297.419028,Sedan,0
KK61203,M,20920,494.4,Sedan,0
QW88350,F,41900,170.496071,Sedan,0
AA30683,M,0,847.717402,Sedan,0
SZ64974,M,77025,380.917107,Sedan,0
QT84720,F,56761,85.146928,Sedan,0
JR41742,M,0,1254.177129,SUV,0
SX29898,F,54751,721.241935,SUV,0
OF49789,F,57161,609.6,Sports,0
CD86811,M,17622,312,Sedan,1
CC15295,F,24028,393.6,Sedan,0
XV84099,F,0,350.4,Sedan,1
AD28349,M,0,352.130674,Sedan,0
QR57842,F,73895,825.416826,SUV,0
ZL73902,F,25820,393.6,Sedan,1
RA66180,F,33837,305.575785,Sedan,0
GY99495,M,0,403.2,Sedan,0
PT40521,F,23904,590.4,SUV,1
SH48087,F,27231,422.4,Sedan,0
VK98184,F,77031,600,SUV,0
GN93462,M,89285,109.032565,Sedan,0
RO73268,M,16269,412.8,Sedan,0
BA19651,M,43875,289.468771,Sedan,0
NN53003,M,20754,1324.8,SUV,0
PE42960,M,58488,350.4,Sedan,0
CY47265,F,10312,486.278557,Sedan,1
HS66275,F,77309,596.320943,Sedan,0
LZ81665,M,0,720,SUV,0
AX45422,F,0,370.755025,Sedan,0
QP62600,M,72878,45.463345,Sedan,0
BY62906,M,22971,562.021558,SUV,0
RZ24101,F,24417,888,SUV,0
QO79771,F,72330,126.509441,Sedan,0
RZ50353,M,57734,374.4,Sedan,0
SF29724,F,31535,90.525716,Sedan,0
JX78176,F,55805,425.527151,Sedan,0
RU58277,F,72026,554.926724,SUV,0
WR45726,F,11885,484.8,Sedan,1
QC30094,F,15921,571.549745,Sedan,0
WI29961,M,28343,331.2,Sedan,0
YN46118,F,20951,312,Sedan,0
BR77413,M,58089,566.4,SUV,1
IH78357,F,83392,125.961938,Sedan,0
RO89767,M,0,451.13986,Sports,0
UY94269,F,35605,355.2,Sedan,0
IA11038,F,77077,528.047506,SUV,0
YG37894,F,25925,660.587577,Sedan,0
RN45606,F,32184,266.146673,SUV,0
AY84441,M,0,820.8,SUV,0
FG46631,F,81400,499.2,Sedan,0
CC94413,F,41154,345.6,Sedan,0
UH62357,F,0,670.656551,SUV,0
AQ51159,F,38676,146.124719,Sedan,0
FJ62579,M,0,878.4,SUV,0
RZ33670,F,29879,500.254235,Sedan,0
PP97061,F,40864,166.937747,SUV,1
ZT60102,M,26000,1228.8,SUV,0
XR95069,M,29834,307.2,Sedan,0
YV97407,M,85470,523.2,SUV,0
RM41745,F,0,1002.782553,Sedan,0
TW53467,M,0,475.2,Sedan,0
UM14135,F,25820,393.6,Sedan,1
YA10507,M,95697,114.273025,Sedan,1
OH11674,F,51584,368.919773,Sedan,0
EE59791,F,56617,355.2,Sedan,0
RI22468,F,57740,269.905129,Sedan,0
KO46064,M,46135,103.935601,Sedan,0
UH76249,M,0,384,Sedan,0
VC47959,F,54495,182.350945,Sedan,0
QH19450,F,0,345.6,Sedan,0
WR53191,F,20656,706.114237,SUV,0
HK26543,M,28056,307.2,Sedan,0
CJ81391,M,64801,268.471802,Sedan,1
GQ15613,F,54008,370.503286,Sedan,0
FH86704,M,0,669.6,Sedan,0
VY96711,F,99772,51.902587,SUV,0
OQ88395,M,84300,202.22495,SUV,0
ON30714,M,74809,283.787384,Sedan,0
ZV43428,F,33806,395.729716,Sedan,1
NI88122,F,0,505.975326,Sedan,0
IZ17303,M,97268,35.278648,Sedan,0
PS47550,F,80237,776.601764,SUV,0
YH31618,F,0,504,Sedan,0
VF10088,F,59662,10.168824,Sedan,0
BL89983,F,34337,542.4,Sedan,1
OY20177,M,52707,432,Sedan,0
VA89684,F,33775,292.8,Sedan,0
JR62870,M,41438,323.836677,Sedan,0
EM85557,F,54292,321.6,Sedan,0
XA75063,F,39719,628.8,Sports,0
MO91628,M,65186,5.434505,Sedan,0
GT89774,F,87139,363.865389,SUV,0
GU65780,M,70837,362.743231,Sedan,0
NB40107,M,0,547.2,Sedan,0
KF62288,F,0,942.277602,Sedan,0
HP56518,M,67798,331.2,Sedan,1
UD20999,M,0,326.4,Sedan,0
CK14803,M,94242,52.121929,SUV,0
KQ38375,F,0,945.169882,SUV,0
KT97561,M,19683,561.6,Sports,1
NG15940,M,0,552.845318,Sedan,0
KB90953,F,98710,587.391029,Sports,0
EM43724,F,33555,101.89645,Sedan,0
UA63517,F,0,537.6,Sports,0
RM31359,F,48056,374.4,Sedan,0
IS85460,F,48993,810.461707,Sedan,0
TM61357,M,72786,363.845631,Sedan,0
FP60372,M,30584,51.662597,Sedan,0
BC66921,F,41228,340.8,Sedan,0
No94161,M,37703,83.121963,Sedan,0
WH76688,M,74015,471.443077,Sedan,1
DU60004,F,76769,170.106831,Sedan,0
VW73816,M,73795,501.716934,SUV,0
LF55270,F,61108,49.451117,Sedan,1
TV23956,M,0,453.6,Sedan,0
YE24562,M,20978,1176.2788,Sedan,1
OI92280,F,12180,675.569113,SUV,0
XC43591,M,24571,523.2,Sedan,0
QW33258,M,53310,1360.8,Sedan,0
AR75105,F,21073,508.8,SUV,1
UQ51981,F,52583,528.20086,SUV,1
GY87675,M,26952,364.8,Sedan,0
ZV96574,F,0,297.6,Sedan,0
CA96230,M,99443,228.049424,SUV,0
YM24654,F,0,504,Sedan,0
XB97091,F,53602,295.335363,Sports,0
LP84436,F,0,1087.995426,Sports,0
YF16441,F,68343,379.2,Sedan,0
FY21364,M,0,756,SUV,0
MT91532,M,62338,4.216231,Sedan,0
JT47995,F,0,979.2,SUV,0
IL28481,M,63243,364.240307,Sedan,0
PU33703,F,43721,292.8,Sedan,0
LD53393,M,67454,1332,Sedan,0
NV55438,F,23422,518.4,Sedan,0
MK15785,M,48015,528,Sports,0
DY34902,F,81182,307.2,Sedan,0
IZ79227,M,36548,547.2,Sedan,0
GN80437,F,0,596.050118,Sedan,0
ZV43350,F,0,571.2,Sedan,0
QU20310,F,97030,416.637499,Sedan,0
MA60552,M,28088,489.6,SUV,0
SC92090,M,83846,355.2,Sedan,1
RE29039,F,27558,312,Sedan,0
VJ71087,M,17672,792,SUV,0
OR48881,F,21368,4.61262,Sedan,0
XB64207,F,86101,344.736945,SUV,0
BU16704,F,0,590.4,Sedan,0
OO11998,M,94804,764.592151,SUV,0
CT83377,M,93595,49.797016,Sedan,0
NZ81536,F,73049,284.43696,SUV,0
ZT87452,F,59592,161.231812,Sedan,0
ZZ31825,M,0,482.4,Sedan,0
YO29244,F,25239,150.96491,SUV,0
LW11571,M,87313,321.6,Sedan,0
FZ29605,M,0,482.4,Sedan,0
TX98128,F,0,580.886785,Sedan,0
AB26022,M,26487,602.431489,SUV,0
NP18074,F,57933,533.255723,SUV,0
AV17528,F,42600,660.136987,Sports,0
ED65109,F,81839,74.666163,Sedan,0
KP18988,F,0,484.8,Sedan,0
UP36767,M,61064,539.774172,SUV,0
QO89177,M,50234,484.8,Sedan,0
MM83308,M,69202,292.8,Sedan,0
YD22081,F,45668,344.767795,Sedan,0
YI92916,M,83102,443.670399,Sedan,0
OM37845,M,56005,326.4,Sedan,1
QS23134,M,33746,508.8,Sedan,0
OY95386,F,0,552,SUV,0
PF40592,F,23285,118.446235,Sedan,0
IK74329,F,13164,75.393383,Sedan,0
XP39695,F,43000,676.808053,SUV,0
VW84170,F,88067,336,Sedan,0
BA52133,M,22908,387.774781,Sedan,0
LC60153,M,72503,295.821353,SUV,0
SE76116,M,81410,221.188327,SUV,0
ET64028,F,47221,475.2,Sedan,0
BZ44726,F,49825,336,Sedan,0
ST43920,F,21986,333.696228,Sedan,1
LZ39487,F,58206,454.188803,Sedan,0
JN72184,M,0,525.6,Sedan,0
QC93181,F,13663,465.6,Sedan,1
LU37653,F,74001,224.265232,Sedan,0
QD17769,M,75740,128.516525,Sedan,0
MR52087,F,32303,45.152521,Sedan,0
SQ18525,F,26023,79.463916,Sedan,0
AD63766,M,0,388.8,Sedan,0
AP95078,M,37229,321.6,Sedan,0
SG96896,M,0,819.576016,Sedan,0
IN52645,F,64371,868.8,SUV,0
HV62406,F,26100,482.4,Sedan,0
SG54382,M,25964,364.8,Sedan,0
ZG84862,M,0,446.4,Sedan,0
VE85103,M,20567,345.6,Sedan,0
HQ15974,F,0,32.508635,Sedan,0
WH24638,F,24450,250.959093,Sedan,0
UG35090,F,82399,31.668965,Sedan,0
OU43146,M,89464,1067.291208,SUV,0
WT22392,F,65473,277.685667,Sedan,0
UP71482,M,0,383.363758,Sedan,0
WU60905,F,0,532.8,SUV,0
RE73564,F,41098,250.058657,Sedan,0
FN61865,F,26245,44.284642,Sedan,0
EL67979,M,22346,307.2,Sedan,0
EC18611,M,0,475.2,Sedan,0
VV35420,M,44788,386.031248,Sedan,1
RK53289,F,39841,440.128707,Sedan,0
XJ96507,F,85132,501.134524,SUV,0
UI53874,F,0,321.6,Sedan,0
TE79454,F,0,1123.485329,Sedan,0
XM11175,M,0,655.2,Sedan,0
AJ89107,M,27072,565.336931,Sedan,0
ZE76673,M,24164,657.6,Sports,1
BN80677,M,25023,397.139856,Sedan,0
UC19334,F,26411,604.8,SUV,0
AQ70385,M,30242,48.288036,Sedan,0
AH58807,F,84650,660.474274,Sedan,0
VA95387,M,46621,30.448249,Sedan,0
GE49670,M,0,549.692452,Sedan,0
DY49235,F,25237,378.345883,Sedan,0
ZI63885,M,0,877.034575,Sedan,0
FV42881,F,96137,67.490616,Sedan,0
MO21402,F,16181,1261.319869,SUV,1
CM61827,M,0,648,Sedan,0
JV79596,F,27627,453.6,Sedan,0
IC61020,F,88360,929.958895,Sedan,0
WG37485,F,58357,708.220713,Sports,0
FB80807,M,36088,345.6,Sedan,1
TO20795,M,37675,731.970027,Sedan,0
PB54378,F,26463,345.6,Sedan,0
BZ65376,M,27689,2893.239678,SUV,0
XD85577,M,69417,30.874869,Sedan,0
WF91295,F,11904,292.8,Sedan,1
GD87742,F,58988,566.4,Sports,0
PI92163,M,24383,331.2,Sedan,0
HZ67642,M,0,244.816163,SUV,0
IM15816,F,79440,500.638118,SUV,0
XP35430,F,88663,379.2,Sedan,0
QI64880,M,0,973.787176,SUV,0
JC16991,F,36639,297.6,Sedan,0
QD73891,M,90217,316.8,Sedan,0
XF60649,F,0,763.2,SUV,0
EQ75249,F,55419,171.166733,Sedan,0
TK30357,F,90844,232.674417,SUV,0
JL70559,F,0,345.6,Sedan,0
CH85057,F,45354,540.141566,SUV,0
WA25797,M,95697,178.006524,Sports,1
JI97190,M,43461,307.2,Sedan,0
TJ46491,F,22946,377.350433,Sedan,0
QE52050,F,0,364.8,Sedan,1
HR71115,M,39604,63.127223,Sedan,0
GO77248,F,0,542.14385,Sedan,0
UW37050,F,60420,632.944366,SUV,0
FV83989,M,29735,331.2,Sedan,1
CY80935,M,31226,446.4,Sedan,0
IT37924,F,37345,31.652079,Sedan,0
AY55759,F,92766,379.029102,Sedan,1
PK24825,F,0,676.8,Sedan,0
KC32511,F,97131,307.2,Sedan,1
DY22043,F,88768,326.4,Sedan,0
BL90769,F,33190,508.8,SUV,1
JG74360,M,37709,556.8,SUV,0
LE12782,M,28663,292.8,Sedan,0
XZ87318,F,55350,321.6,Sedan,1
TZ98966,F,0,554.376763,Sedan,0
PB81005,M,53562,589.628918,SUV,0
PI71828,M,38460,191.365686,Sedan,0
KH48895,F,17780,132.588288,SUV,0
EX13440,M,0,777.6,SUV,0
VH31965,M,40783,321.6,Sedan,0
NY97446,F,96339,293.205349,Sedan,0
JP87331,M,0,482.4,Sedan,0
DP77737,F,28513,480,SUV,1
UK68427,M,34498,398.4,Sedan,1
ZJ29643,F,0,481.025786,Sedan,1
IG94072,F,75425,823.798803,Sports,0
HQ82089,F,0,820.8,Sedan,0
NB54665,F,43860,156.124914,Sedan,1
WP34496,M,0,966.541071,SUV,0
WH28633,M,75041,56.05058,Sedan,0
BB21794,F,29853,76.586018,Sedan,0
VZ16820,M,21839,657.6,Sports,0
PI98333,F,0,501.153571,Sedan,0
WH81461,M,0,1186.972445,SUV,0
EQ59908,M,60244,326.281835,Sedan,1
HQ76003,F,40602,459.895876,Sports,0
VM58985,M,0,402.636829,Sedan,0
JG30837,M,11689,561.6,SUV,0
DK92014,F,11904,292.8,Sedan,1
JR89623,F,76025,151.021648,Sedan,0
YU72630,M,72421,312,Sedan,1
CL37990,F,0,699.67536,Sedan,0
WO90953,F,56835,326.549425,Sedan,0
TI14001,M,60920,231.201886,Sedan,1
NT75612,F,22784,224.904234,Sedan,0
XH72888,M,36354,1454.4,SUV,0
OJ37666,F,47285,302.4,Sedan,0
SG51792,F,75277,459.743736,Sedan,0
WS84995,M,0,384,Sedan,0
XO70106,M,58781,502.46107,SUV,0
OX53879,M,92427,126.049033,Sedan,0
SB24397,M,96306,185.355353,Sedan,1
WV37081,M,25963,298.954932,Sedan,0
GE50763,M,0,748.8,Sedan,0
XV21647,F,0,806.4,Sports,0
ZM33786,F,17774,116.257094,SUV,0
FE73696,M,97212,360.05589,Sedan,0
CE10235,F,85023,408,Sedan,0
TN61016,F,37224,355.2,Sedan,0
LN47910,F,83220,528,Sedan,0
LV57595,F,97131,307.2,Sedan,1
PZ53130,F,16370,296.049396,Sedan,0
TL39050,F,39837,381.306996,SUV,0
IS94199,F,11904,292.8,Sedan,1
BX20846,F,93272,281.110788,Sedan,1
OL72669,M,0,1404.845849,SUV,0
BU59722,M,0,326.4,Sedan,0
DE37110,M,42532,200.641734,Sports,0
UM94104,M,65375,6.07744,Sedan,0
LF41085,F,19591,95.925021,Sedan,0
EF52978,F,0,297.6,Sedan,0
JH91579,F,0,456,Sedan,1
